Date Time,SPD10-DK ,TMP10-DK ,DEW PT.  ,RAIN 
01/21/2023 03:00:00 PM,4.3,40,26,0
03/08/2023 04:00:00 AM,0,0,0,0
03/04/2023 12:00:00 AM,4.4,346,37.8,0.01
01/28/2023 01:00:00 AM,7.7,33.9,19,0
02/17/2023 05:00:00 AM,2.3,244,55.4,0.04
02/11/2023 09:00:00 AM,8.6,325,19.5,0
02/23/2023 09:00:00 AM,1.6,27,41,0
03/05/2023 03:00:00 AM,1.6,83,28.1,0
02/18/2023 08:00:00 PM,2.5,142,22.3,0
02/05/2023 08:00:00 PM,9.2,195,27.8,0
03/09/2023 10:00:00 PM,0,0,0,0
02/19/2023 06:00:00 PM,12.7,179,33.2,0
01/21/2023 01:00:00 AM,3.2,38.8,25.2,0
03/26/2023 07:00:00 PM,0,0,0,0
01/04/2023 06:00:00 PM,6.2,62.3,58,0
03/21/2023 08:00:00 AM,0,0,0,0
03/28/2023 03:00:00 AM,0,0,0,0
03/13/2023 08:00:00 PM,0,0,0,0
01/23/2023 09:00:00 AM,4.8,39.7,37.2,0
01/19/2023 12:00:00 PM,3.2,42.1,38.7,0
03/05/2023 01:00:00 AM,1.2,222,30.9,0
03/24/2023 03:00:00 AM,0,0,0,0
01/28/2023 06:00:00 AM,3.2,32.6,19.8,0
03/30/2023 04:00:00 PM,0,0,0,0
02/03/2023 04:00:00 AM,5.8,272,21.5,0
03/09/2023 06:00:00 AM,0,0,0,0
02/17/2023 06:00:00 AM,3.1,130,55.7,0.09
02/27/2023 04:00:00 AM,1.4,91,28.4,0
03/17/2023 06:00:00 AM,0,0,0,0
03/02/2023 11:00:00 AM,3.9,259,50,0
03/14/2023 03:00:00 AM,0,0,0,0
03/17/2023 07:00:00 PM,0,0,0,0
01/21/2023 06:00:00 PM,3.4,39.2,24.7,0
01/27/2023 06:00:00 PM,3.3,38.3,19.6,0
02/24/2023 05:00:00 AM,7,274,25.2,0
01/24/2023 07:00:00 AM,5.1,36.5,23.6,0
01/18/2023 12:00:00 AM,2.5,41.1,40.7,0
01/21/2023 05:00:00 AM,3.6,39.1,27.1,0
03/08/2023 06:00:00 AM,0,0,0,0
02/15/2023 08:00:00 AM,7.5,170,38.2,0
03/05/2023 01:00:00 PM,9.4,296,29.8,0
02/10/2023 10:00:00 PM,5.9,283,29.1,0
03/28/2023 09:00:00 PM,0,0,0,0
03/20/2023 11:00:00 PM,0,0,0,0
03/12/2023 02:00:00 PM,0,0,0,0
03/26/2023 03:00:00 AM,0,0,0,0
03/05/2023 08:00:00 PM,3.2,29,26.4,0
01/26/2023 06:00:00 PM,3.3,42.1,25,0
01/10/2023 02:00:00 PM,4.4,44.5,25.2,0
02/05/2023 03:00:00 AM,8,176,11.1,0
01/21/2023 01:00:00 PM,8.5,39.9,26.1,0
02/02/2023 11:00:00 AM,3.4,175,17.1,0
03/07/2023 03:00:00 AM,0,0,0,0
03/15/2023 12:00:00 AM,0,0,0,0
03/29/2023 12:00:00 PM,0,0,0,0
02/20/2023 07:00:00 PM,6.8,182,39.5,0
03/05/2023 06:00:00 PM,4.3,358,25.4,0
03/16/2023 11:00:00 AM,0,0,0,0
03/12/2023 12:00:00 AM,0,0,0,0
03/27/2023 11:00:00 AM,0,0,0,0
02/21/2023 05:00:00 PM,8.8,285,30.2,0
03/16/2023 09:00:00 AM,0,0,0,0
02/19/2023 01:00:00 PM,14.3,180,27.2,0
01/22/2023 03:00:00 AM,1.5,27.5,23.5,0
01/22/2023 06:00:00 PM,2.6,37.5,37.2,0.05
02/08/2023 10:00:00 AM,4.7,356,42.7,0
03/28/2023 01:00:00 AM,0,0,0,0
01/20/2023 08:00:00 AM,7.7,45.4,29.6,0
01/30/2023 05:00:00 AM,3.3,40.1,39.7,0
02/07/2023 01:00:00 AM,1.1,294,25.5,0
02/25/2023 10:00:00 AM,7,149,22.3,0
02/27/2023 02:00:00 AM,3.3,204,31.2,0
02/20/2023 11:00:00 AM,6.3,194,39.8,0
03/13/2023 06:00:00 AM,0,0,0,0
01/12/2023 03:00:00 AM,4.1,39.2,37.1,0
03/06/2023 02:00:00 AM,2.2,60,28.1,0
02/04/2023 04:00:00 PM,13.1,181,2.8,0
02/19/2023 05:00:00 PM,16.9,196,29.5,0
02/25/2023 08:00:00 PM,3,110,31.2,0
01/20/2023 07:00:00 AM,7.7,45.6,30.7,0
03/14/2023 12:00:00 AM,0,0,0,0
02/12/2023 10:00:00 PM,8.5,353,33.6,0.04
02/03/2023 10:00:00 AM,15.8,319,1.7,0
03/24/2023 12:00:00 PM,0,0,0,0
03/31/2023 09:00:00 PM,0,0,0,0
02/24/2023 11:00:00 PM,2.3,20,18.3,0
01/30/2023 07:00:00 AM,1.1,37.7,36.9,0
01/25/2023 05:00:00 PM,2.5,40.1,39.7,0.05
01/14/2023 12:00:00 PM,12.9,33.1,22,0
01/02/2023 01:00:00 AM,2.2,44.3,39.3,0
03/09/2023 05:00:00 PM,0,0,0,0
03/27/2023 09:00:00 PM,0,0,0,0
02/19/2023 01:00:00 AM,1.8,101,24.7,0
03/03/2023 12:00:00 AM,2.4,121,32.9,0
01/01/2023 04:00:00 PM,6.5,62.1,38.4,0
03/04/2023 05:00:00 AM,2.4,327,34.9,0
01/26/2023 12:00:00 PM,5.3,43.2,30.3,0
03/18/2023 10:00:00 AM,0,0,0,0
02/01/2023 01:00:00 AM,4,359,30.9,0
02/23/2023 01:00:00 PM,4,201,49.7,0
02/08/2023 08:00:00 PM,4.4,7,31.1,0
02/11/2023 08:00:00 PM,2,84,23.3,0
03/16/2023 04:00:00 AM,0,0,0,0
03/18/2023 01:00:00 PM,0,0,0,0
03/09/2023 06:00:00 PM,0,0,0,0
02/08/2023 09:00:00 PM,3.7,18,30.4,0
02/14/2023 07:00:00 PM,4.7,135,25.6,0
03/10/2023 03:00:00 PM,0,0,0,0
01/11/2023 12:00:00 AM,1.7,30.6,23.4,0
02/07/2023 12:00:00 AM,1,100,25.6,0
03/02/2023 01:00:00 AM,2.5,34,43,0
03/15/2023 05:00:00 PM,0,0,0,0
02/13/2023 11:00:00 PM,6.8,310,22.8,0
01/05/2023 08:00:00 PM,5.7,48.3,46.1,0
02/20/2023 04:00:00 AM,5.5,150,41.9,0
03/04/2023 11:00:00 PM,3.2,7,29.6,0
03/03/2023 11:00:00 AM,4.6,78,31.2,0
01/24/2023 11:00:00 PM,2.9,32.8,23.1,0
03/21/2023 01:00:00 PM,0,0,0,0
02/13/2023 08:00:00 PM,6.3,225,22.2,0
02/07/2023 01:00:00 PM,10.2,177,30.9,0
03/13/2023 09:00:00 AM,0,0,0,0
02/24/2023 03:00:00 AM,3,255,45.1,0
02/05/2023 01:00:00 PM,8.9,172,21.9,0
01/06/2023 11:00:00 PM,3.1,41.2,29.8,0
02/04/2023 03:00:00 PM,12.1,199,1.6,0
03/05/2023 04:00:00 PM,9.2,334,25.8,0
03/06/2023 04:00:00 AM,1.4,209,27.4,0
03/23/2023 01:00:00 AM,0,0,0,0
01/05/2023 03:00:00 AM,2.9,59.4,46,0
03/10/2023 08:00:00 PM,0,0,0,0
02/24/2023 08:00:00 AM,11,299,22,0
02/11/2023 06:00:00 PM,1.6,203,18.9,0
01/12/2023 10:00:00 PM,4.8,47.2,44.7,0.01
01/30/2023 10:00:00 AM,2.2,43.3,42.5,0
03/12/2023 09:00:00 PM,0,0,0,0
01/10/2023 01:00:00 AM,2.9,37.5,20.6,0
01/17/2023 03:00:00 AM,1,35.2,21.8,0
02/07/2023 08:00:00 AM,1.1,79,23.7,0
03/14/2023 11:00:00 PM,0,0,0,0
03/13/2023 09:00:00 PM,0,0,0,0
03/17/2023 01:00:00 PM,0,0,0,0
02/10/2023 03:00:00 PM,9,301,30.6,0
03/22/2023 03:00:00 PM,0,0,0,0
01/15/2023 12:00:00 AM,8.8,28.1,17.2,0
01/20/2023 10:00:00 PM,7.8,40.2,26.7,0
02/06/2023 09:00:00 PM,4.8,313,27.8,0
02/09/2023 05:00:00 PM,20.8,189,51.4,0
01/17/2023 05:00:00 PM,3.2,44.9,42.1,0
01/02/2023 05:00:00 AM,1.7,42.5,38.2,0
01/31/2023 04:00:00 PM,1.5,35.8,34.4,0
01/24/2023 04:00:00 PM,4.7,48,23.4,0
01/02/2023 05:00:00 PM,4.4,60.3,47.1,0
02/26/2023 05:00:00 AM,3.6,228,32.5,0
03/07/2023 07:00:00 AM,0,0,0,0
03/14/2023 01:00:00 AM,0,0,0,0
01/30/2023 04:00:00 AM,1.6,38,37,0
01/26/2023 12:00:00 AM,1,38.5,38.4,0
03/22/2023 05:00:00 PM,0,0,0,0
01/30/2023 05:00:00 PM,5.2,57.1,41.8,0
02/06/2023 04:00:00 AM,2.4,336,29.9,0
03/19/2023 04:00:00 PM,0,0,0,0
02/10/2023 08:00:00 AM,5.1,252,35,0
02/18/2023 09:00:00 AM,6.5,300,13.1,0
03/08/2023 10:00:00 AM,0,0,0,0
02/24/2023 09:00:00 PM,4.6,356,17.6,0
02/21/2023 01:00:00 PM,6.6,232,43.2,0
02/28/2023 01:00:00 PM,2.4,252,43.9,0
03/01/2023 09:00:00 PM,8,145,42.4,0
03/16/2023 09:00:00 PM,0,0,0,0
02/08/2023 07:00:00 PM,2.6,122,33.6,0
02/08/2023 01:00:00 AM,2.4,18,33,0
02/07/2023 07:00:00 AM,1.5,187,23.9,0
02/12/2023 04:00:00 PM,4.2,0,34,0.09
01/06/2023 12:00:00 AM,2.9,45.8,37.8,0
02/27/2023 02:00:00 PM,7.4,128,35.4,0.01
03/06/2023 08:00:00 AM,1,344,29.4,0
03/01/2023 05:00:00 PM,14,179,40.6,0
02/21/2023 02:00:00 AM,6.2,340,40.6,0
02/01/2023 05:00:00 AM,2.9,25,29.1,0
02/17/2023 11:00:00 PM,11.3,321,17.4,0
03/27/2023 12:00:00 AM,0,0,0,0
03/25/2023 06:00:00 AM,0,0,0,0
01/26/2023 10:00:00 AM,9,42.9,30,0
02/02/2023 07:00:00 PM,8.2,185,30.2,0
01/12/2023 09:00:00 AM,3.9,41.1,39.3,0
01/24/2023 11:00:00 AM,6.4,42.4,24.1,0
02/17/2023 12:00:00 PM,7.1,307,43.4,0
03/24/2023 01:00:00 PM,0,0,0,0
01/18/2023 01:00:00 PM,5.9,51.2,38.5,0
02/03/2023 10:00:00 PM,11.4,336,-3.9,0
03/10/2023 02:00:00 AM,0,0,0,0
01/19/2023 03:00:00 AM,1,40.3,36.6,0
03/01/2023 10:00:00 PM,6.8,149,43.2,0
03/04/2023 03:00:00 AM,3.8,280,38.7,0
02/14/2023 01:00:00 AM,5.6,342,22.8,0
02/09/2023 07:00:00 PM,17.1,182,52,0
03/03/2023 07:00:00 PM,8.8,110,37.2,0.05
03/07/2023 12:00:00 PM,0,0,0,0
03/22/2023 11:00:00 AM,0,0,0,0
03/16/2023 01:00:00 PM,0,0,0,0
02/07/2023 10:00:00 PM,1.8,88,32.4,0
01/16/2023 12:00:00 PM,7.2,44.6,15.2,0
02/18/2023 09:00:00 PM,4.5,161,22.2,0
03/23/2023 07:00:00 PM,0,0,0,0
02/02/2023 01:00:00 AM,1.3,48,19.5,0
02/15/2023 08:00:00 PM,9.2,192,41.1,0
02/16/2023 02:00:00 PM,3.3,77,51.6,0.22
02/01/2023 03:00:00 PM,5.3,307,12.6,0
01/17/2023 10:00:00 PM,1.1,40.2,39.6,0
01/27/2023 04:00:00 AM,2.5,36.5,23.1,0
02/14/2023 05:00:00 PM,3.6,150,25,0
01/16/2023 01:00:00 AM,2.8,32,17.1,0
01/18/2023 06:00:00 AM,4.6,48.3,45.6,0
02/19/2023 10:00:00 PM,12.8,191,42.2,0
01/09/2023 01:00:00 AM,5.6,35.8,33.4,0
01/07/2023 11:00:00 AM,7.4,44.6,25,0
01/27/2023 06:00:00 AM,3.3,35.8,24.5,0
02/05/2023 12:00:00 PM,9.6,184,20.4,0
03/29/2023 12:00:00 AM,0,0,0,0
03/24/2023 11:00:00 AM,0,0,0,0
01/30/2023 02:00:00 AM,1.3,38.8,37.3,0
03/28/2023 05:00:00 PM,0,0,0,0
03/29/2023 10:00:00 AM,0,0,0,0
01/25/2023 09:00:00 PM,2.6,39.3,39.3,0.01
01/04/2023 12:00:00 AM,4.5,63.9,56.8,0
01/23/2023 02:00:00 AM,5.4,36.1,35.5,0
02/08/2023 02:00:00 AM,2.7,196,33.5,0
03/24/2023 04:00:00 AM,0,0,0,0
01/28/2023 10:00:00 AM,6.2,41.8,25.2,0
02/15/2023 09:00:00 PM,7.2,200,41.3,0
02/05/2023 07:00:00 PM,7,198,26,0
03/24/2023 01:00:00 AM,0,0,0,0
01/01/2023 04:00:00 AM,4.1,52.9,48.4,0
03/15/2023 06:00:00 PM,0,0,0,0
03/20/2023 11:00:00 AM,0,0,0,0
01/13/2023 07:00:00 PM,12,38.9,28.1,0
01/07/2023 09:00:00 PM,6.1,37.2,24,0
03/12/2023 08:00:00 AM,0,0,0,0
03/06/2023 06:00:00 AM,1.7,130,26.4,0
02/21/2023 04:00:00 AM,4.9,3,41.8,0
02/20/2023 10:00:00 AM,6,172,41,0
02/04/2023 05:00:00 AM,3,270,-1.9,0
03/24/2023 06:00:00 PM,0,0,0,0
02/20/2023 11:00:00 PM,4.7,177,39,0
01/26/2023 09:00:00 PM,2.8,39.3,24.5,0
02/07/2023 10:00:00 AM,7.1,177,29.8,0
01/16/2023 02:00:00 PM,7,48.6,14.8,0
01/08/2023 10:00:00 PM,10.4,37.2,31.2,0
02/23/2023 07:00:00 PM,3.8,190,43.8,0
02/07/2023 06:00:00 AM,1.6,120,23.5,0
03/23/2023 11:00:00 PM,0,0,0,0
01/27/2023 12:00:00 AM,3.6,37.7,24.9,0
01/18/2023 11:00:00 PM,1.8,42.1,34.4,0
02/16/2023 04:00:00 PM,3.1,127,53,0.01
02/19/2023 06:00:00 AM,2.4,316,26.1,0
02/15/2023 07:00:00 AM,8.2,170,36.4,0
02/11/2023 02:00:00 PM,5.6,307,19.4,0
02/08/2023 05:00:00 AM,2.4,133,34.3,0
01/07/2023 05:00:00 PM,6.6,42.8,23.6,0
01/23/2023 08:00:00 PM,5.8,38.5,27,0
03/07/2023 04:00:00 AM,0,0,0,0
01/18/2023 06:00:00 PM,4.9,47.5,35.2,0
03/30/2023 05:00:00 AM,0,0,0,0
01/31/2023 01:00:00 AM,10.2,47.9,42.5,0
02/17/2023 12:00:00 AM,5.3,209,53.7,0
02/17/2023 03:00:00 PM,12.8,318,33.5,0
01/15/2023 02:00:00 AM,10.8,27.9,17.8,0
03/24/2023 06:00:00 AM,0,0,0,0
03/04/2023 01:00:00 PM,9.7,312,32.5,0
03/23/2023 04:00:00 AM,0,0,0,0
03/28/2023 08:00:00 AM,0,0,0,0
01/14/2023 08:00:00 PM,14,30.1,17.2,0
03/07/2023 06:00:00 PM,0,0,0,0
01/09/2023 06:00:00 AM,2.9,35.3,30.9,0
01/27/2023 05:00:00 PM,3,40.6,16.4,0
02/12/2023 05:00:00 PM,5,356,35.5,0.04
01/26/2023 08:00:00 PM,2.5,39.9,25.4,0
01/16/2023 09:00:00 PM,1.6,41,16.6,0
01/21/2023 05:00:00 PM,2.9,39.6,25.9,0
02/13/2023 07:00:00 PM,5.9,209,23.2,0
02/19/2023 04:00:00 AM,1.6,30,25.7,0
03/18/2023 11:00:00 PM,0,0,0,0
02/21/2023 11:00:00 AM,7.7,183,44.8,0
01/15/2023 07:00:00 AM,10.1,27.7,18.7,0
01/28/2023 12:00:00 AM,7.1,34.4,19.1,0
03/27/2023 04:00:00 AM,0,0,0,0
03/23/2023 06:00:00 PM,0,0,0,0
02/19/2023 07:00:00 PM,14.9,178,36.9,0
03/18/2023 05:00:00 AM,0,0,0,0
01/05/2023 03:00:00 PM,5.6,60.8,40.6,0
03/05/2023 03:00:00 PM,7.7,292,27,0
01/02/2023 12:00:00 PM,6.7,58.7,45.7,0
02/11/2023 11:00:00 AM,8.4,330,19.6,0
03/21/2023 12:00:00 AM,0,0,0,0
03/19/2023 02:00:00 PM,0,0,0,0
03/14/2023 08:00:00 PM,0,0,0,0
01/10/2023 01:00:00 PM,3.4,44,26.3,0
03/18/2023 03:00:00 PM,0,0,0,0
03/13/2023 01:00:00 AM,0,0,0,0
03/22/2023 12:00:00 AM,0,0,0,0
03/04/2023 10:00:00 AM,8.1,291,32.6,0
03/02/2023 09:00:00 AM,1.3,264,46.4,0
02/23/2023 02:00:00 PM,2.9,359,49.6,0
03/29/2023 01:00:00 PM,0,0,0,0
02/14/2023 10:00:00 PM,6,150,29.1,0
03/19/2023 09:00:00 AM,0,0,0,0
03/22/2023 03:00:00 AM,0,0,0,0
01/22/2023 08:00:00 AM,3.1,32.2,27.7,0
02/25/2023 03:00:00 AM,3.4,35,13.5,0
01/26/2023 03:00:00 PM,5.7,44.9,29.1,0
02/09/2023 12:00:00 AM,1.2,69,30.3,0
03/04/2023 12:00:00 PM,9.7,308,32.9,0
01/17/2023 11:00:00 AM,2.9,38.9,33.6,0.02
02/25/2023 02:00:00 AM,5.1,22,15.7,0
02/26/2023 03:00:00 AM,5.6,206,32.6,0
01/19/2023 01:00:00 AM,2.9,41,36.2,0
01/14/2023 06:00:00 PM,15.6,32.2,18.5,0
02/01/2023 05:00:00 PM,3.2,300,11.9,0
01/30/2023 11:00:00 PM,1.6,46.6,41.2,0
03/07/2023 09:00:00 PM,0,0,0,0
03/14/2023 02:00:00 PM,0,0,0,0
02/04/2023 02:00:00 AM,5.8,318,-3.6,0
01/13/2023 08:00:00 AM,6.2,44,34.9,0
03/25/2023 12:00:00 AM,0,0,0,0
02/05/2023 11:00:00 AM,8.4,182,19.3,0
02/17/2023 09:00:00 PM,10.6,324,21,0
02/21/2023 09:00:00 AM,1.7,89,42.7,0
03/04/2023 10:00:00 PM,2.2,354,29.9,0
01/08/2023 08:00:00 PM,5.7,38.9,27.5,0
03/26/2023 12:00:00 PM,0,0,0,0
02/24/2023 07:00:00 PM,7,333,16.6,0
02/21/2023 02:00:00 PM,9,282,35.5,0
02/20/2023 04:00:00 PM,4.5,249,36,0
03/26/2023 01:00:00 PM,0,0,0,0
03/30/2023 12:00:00 PM,0,0,0,0
02/14/2023 02:00:00 AM,6.8,340,23,0
03/01/2023 10:00:00 AM,10.8,148,37.2,0
03/24/2023 02:00:00 AM,0,0,0,0
02/18/2023 10:00:00 AM,6.3,289,14.5,0
03/22/2023 05:00:00 AM,0,0,0,0
02/13/2023 12:00:00 PM,4.6,272,22.2,0
02/20/2023 06:00:00 PM,3,208,38.6,0
03/09/2023 07:00:00 PM,0,0,0,0
03/01/2023 01:00:00 AM,4.2,48,31.1,0
02/16/2023 11:00:00 PM,10.1,148,52.6,0.01
01/11/2023 08:00:00 AM,1.5,24,20.3,0
03/14/2023 04:00:00 PM,0,0,0,0
01/13/2023 01:00:00 AM,11.9,50.2,49.2,0.05
02/02/2023 08:00:00 AM,1.5,355,21.3,0
03/22/2023 01:00:00 AM,0,0,0,0
03/20/2023 03:00:00 PM,0,0,0,0
01/07/2023 04:00:00 AM,2.5,39.2,29.6,0
01/01/2023 11:00:00 PM,1.7,48.5,38.9,0
02/03/2023 02:00:00 PM,13.5,316,-1.3,0
02/27/2023 03:00:00 PM,9.9,118,33.8,0
01/24/2023 06:00:00 AM,4.6,35.9,23.8,0
03/08/2023 06:00:00 PM,0,0,0,0
03/01/2023 06:00:00 AM,1.5,96,28.5,0
03/30/2023 02:00:00 PM,0,0,0,0
01/15/2023 03:00:00 PM,13.4,41.6,18.3,0
02/14/2023 09:00:00 AM,1.7,58,28.3,0
02/28/2023 06:00:00 PM,7.1,347,38.2,0
02/10/2023 10:00:00 AM,12.2,286,33.4,0
01/01/2023 06:00:00 PM,4.3,59,41.8,0
01/24/2023 03:00:00 PM,5.3,48.3,22.8,0
01/13/2023 09:00:00 PM,9.8,37.8,27,0
02/18/2023 01:00:00 PM,5.5,308,18,0
01/08/2023 05:00:00 AM,2.6,29.8,23.4,0
03/26/2023 01:00:00 AM,0,0,0,0
03/17/2023 10:00:00 AM,0,0,0,0
03/28/2023 09:00:00 AM,0,0,0,0
02/05/2023 03:00:00 PM,10.3,191,22.8,0
03/23/2023 06:00:00 AM,0,0,0,0
03/04/2023 08:00:00 PM,7.3,332,30,0
01/19/2023 05:00:00 AM,2.1,39.9,38,0
03/29/2023 03:00:00 PM,0,0,0,0
03/05/2023 02:00:00 PM,8.3,323,29.4,0
02/02/2023 11:00:00 PM,3.1,250,31.9,0
01/08/2023 07:00:00 AM,2.6,29.5,23.5,0
02/18/2023 04:00:00 PM,8,193,18.3,0
01/11/2023 03:00:00 PM,7.6,43.6,30.5,0
03/22/2023 09:00:00 PM,0,0,0,0
02/13/2023 07:00:00 AM,3,299,19.1,0
02/25/2023 02:00:00 PM,2.8,100,30.7,0.01
01/27/2023 03:00:00 PM,5.2,41.2,17.5,0
01/10/2023 04:00:00 PM,5.6,45.5,20,0
03/29/2023 07:00:00 PM,0,0,0,0
02/17/2023 04:00:00 AM,9.4,177,54.8,0
02/01/2023 04:00:00 PM,4.5,318,11.5,0
01/30/2023 02:00:00 PM,6.7,54.9,43,0
01/03/2023 02:00:00 PM,3.8,55.5,55,0
03/10/2023 08:00:00 AM,0,0,0,0
01/24/2023 02:00:00 PM,6.6,46.9,23.4,0
02/06/2023 05:00:00 PM,9.3,328,29.2,0
03/27/2023 01:00:00 PM,0,0,0,0
03/29/2023 08:00:00 PM,0,0,0,0
01/15/2023 09:00:00 PM,5.8,34.9,17,0
02/28/2023 11:00:00 PM,3.3,351,34,0
03/24/2023 03:00:00 PM,0,0,0,0
01/09/2023 12:00:00 AM,8.4,36,32.6,0
02/23/2023 08:00:00 PM,1.4,346,45,0
02/16/2023 09:00:00 AM,4.5,210,44.8,0
02/09/2023 10:00:00 PM,13.5,185,54.2,0
02/11/2023 02:00:00 AM,6.2,334,26.6,0
02/08/2023 11:00:00 PM,0.8,35,30.9,0
03/21/2023 02:00:00 AM,0,0,0,0
01/23/2023 04:00:00 PM,9,41.2,28.8,0
03/07/2023 06:00:00 AM,0,0,0,0
03/26/2023 12:00:00 AM,0,0,0,0
03/19/2023 11:00:00 AM,0,0,0,0
03/16/2023 05:00:00 PM,0,0,0,0
01/03/2023 12:00:00 AM,1.8,50.7,46.1,0
02/13/2023 04:00:00 AM,3.5,310,26.7,0
02/14/2023 03:00:00 AM,5.9,334,22.5,0
02/25/2023 06:00:00 PM,3.3,122,31.1,0
03/02/2023 08:00:00 AM,3,160,44.8,0
02/22/2023 11:00:00 AM,2.8,66,35,0.04
03/20/2023 05:00:00 AM,0,0,0,0
03/19/2023 10:00:00 AM,0,0,0,0
02/15/2023 03:00:00 AM,6.3,159,34.1,0
03/27/2023 08:00:00 AM,0,0,0,0
02/12/2023 02:00:00 PM,3.6,357,29.9,0.01
02/13/2023 03:00:00 AM,4.1,319,29.8,0
02/16/2023 03:00:00 PM,3.1,320,52.1,0.01
03/12/2023 06:00:00 AM,0,0,0,0
02/23/2023 09:00:00 PM,3.6,255,42.4,0
02/16/2023 10:00:00 PM,2.9,187,52,0.01
03/30/2023 01:00:00 PM,0,0,0,0
03/16/2023 02:00:00 PM,0,0,0,0
02/10/2023 09:00:00 PM,5.3,276,30.2,0
02/05/2023 06:00:00 PM,8.2,184,24.7,0
03/31/2023 11:00:00 AM,0,0,0,0
01/13/2023 02:00:00 PM,10.6,45.7,31.6,0
01/24/2023 05:00:00 AM,3.6,35.2,23.5,0
01/10/2023 10:00:00 PM,1.7,34.5,23.3,0
01/01/2023 02:00:00 AM,3.3,53.1,51.5,0
03/04/2023 07:00:00 PM,5.6,292,30.8,0
03/27/2023 07:00:00 AM,0,0,0,0
02/01/2023 10:00:00 AM,9.2,347,16.6,0
01/25/2023 01:00:00 AM,1.8,33,25.6,0
03/12/2023 06:00:00 PM,0,0,0,0
02/13/2023 01:00:00 PM,5.9,282,18.8,0
01/02/2023 01:00:00 PM,5.2,59.6,46.2,0
02/03/2023 07:00:00 PM,11.2,318,-0.7,0
02/26/2023 09:00:00 PM,2.8,112,31,0
02/12/2023 01:00:00 PM,6.3,354,28.1,0
02/04/2023 08:00:00 PM,8.2,163,4.4,0
02/19/2023 04:00:00 PM,18.8,177,21.1,0
03/09/2023 02:00:00 PM,0,0,0,0
02/22/2023 06:00:00 AM,2.9,201,23.6,0
02/14/2023 02:00:00 PM,5,210,25,0
03/14/2023 09:00:00 AM,0,0,0,0
02/24/2023 02:00:00 PM,10.7,315,21.1,0
03/01/2023 01:00:00 PM,12.5,179,37.4,0
01/06/2023 12:00:00 PM,7.7,46.5,29.8,0
03/26/2023 06:00:00 PM,0,0,0,0
02/08/2023 04:00:00 PM,4.9,358,33.4,0
03/14/2023 06:00:00 AM,0,0,0,0
02/11/2023 09:00:00 PM,1,36,22.5,0
01/08/2023 06:00:00 AM,1.4,29.8,23.2,0
03/01/2023 04:00:00 PM,13.9,177,39.8,0
02/02/2023 02:00:00 PM,6.3,187,24.3,0
01/10/2023 02:00:00 AM,3.8,36.1,20.8,0
02/06/2023 05:00:00 AM,4.2,317,29.6,0
02/01/2023 07:00:00 PM,2.3,120,15.9,0
03/27/2023 07:00:00 PM,0,0,0,0
01/10/2023 07:00:00 AM,2,31.5,24,0
03/26/2023 08:00:00 PM,0,0,0,0
01/30/2023 11:00:00 AM,3.2,46.2,43.3,0
01/08/2023 04:00:00 AM,3,32.2,23.2,0
03/29/2023 10:00:00 PM,0,0,0,0
01/23/2023 12:00:00 AM,2.9,36.2,35.8,0
03/08/2023 08:00:00 AM,0,0,0,0
03/22/2023 06:00:00 PM,0,0,0,0
03/29/2023 11:00:00 AM,0,0,0,0
01/19/2023 03:00:00 PM,2.2,42,40.8,0
03/06/2023 05:00:00 AM,1.6,62,26.5,0
01/31/2023 06:00:00 PM,3.5,35.2,33.1,0
01/06/2023 09:00:00 AM,6.8,43.9,30.2,0
01/18/2023 09:00:00 AM,4.1,49.3,38.5,0
01/14/2023 02:00:00 PM,12.3,33.9,20.1,0
01/19/2023 07:00:00 PM,4.5,41.5,41.3,0.14
03/25/2023 04:00:00 AM,0,0,0,0
03/19/2023 07:00:00 AM,0,0,0,0
01/01/2023 05:00:00 AM,5.8,52.1,44.6,0
02/24/2023 04:00:00 PM,8.3,329,20.4,0
03/15/2023 11:00:00 PM,0,0,0,0
02/16/2023 02:00:00 AM,6.3,178,44,0
01/22/2023 09:00:00 AM,6.1,33.1,29.2,0
02/09/2023 09:00:00 AM,5.6,144,41.4,0
03/24/2023 08:00:00 PM,0,0,0,0
02/24/2023 07:00:00 AM,10.5,287,17.9,0
01/19/2023 09:00:00 PM,3.7,41.3,41.2,0
03/03/2023 08:00:00 AM,4,30,32.6,0
01/08/2023 10:00:00 AM,1.7,33.7,26,0
02/10/2023 04:00:00 AM,1.7,306,49.5,0
03/10/2023 05:00:00 PM,0,0,0,0
01/11/2023 06:00:00 AM,1,26.4,22.2,0
01/13/2023 03:00:00 PM,10.4,43.4,31,0
02/23/2023 04:00:00 PM,5.2,264,46.6,0
03/17/2023 04:00:00 AM,0,0,0,0
01/07/2023 12:00:00 AM,2.1,40.6,30.8,0
01/15/2023 01:00:00 AM,8.8,27.9,17.6,0
01/28/2023 02:00:00 AM,7.8,34.6,19.6,0
02/14/2023 09:00:00 PM,6.9,148,27.2,0
01/04/2023 08:00:00 PM,8.4,62.1,58.1,0
01/13/2023 08:00:00 PM,11.6,38.3,27.9,0
01/24/2023 07:00:00 PM,1.5,43.7,23.4,0
01/07/2023 03:00:00 AM,3.2,40.4,30,0
02/12/2023 04:00:00 AM,1.5,296,26.9,0
01/20/2023 03:00:00 PM,12.9,44.5,26.1,0
02/06/2023 02:00:00 AM,1.8,154,31.8,0
